datetime,depth,temp,OXY_oxy,CAR_pH,PHS_frp,OGM_top,NIT_nit,NIT_amm,OGM_ton,OGM_doc,SIL_rsi,PHY_tchla,PHY_DCHLA,PHY_CCHLA,PHY_OCHLA,ZOO_CAL,ZOO_CLA,ZOO_COP,ZOO_all
1995-08-14,13.5,13.1,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,14,13,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,14.5,12.8,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,15,12.7,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,15.5,12.4,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,16,12.2,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,16.5,12,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,17,11.8,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,17.5,11.6,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,18,11.5,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,19,11.4,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,20,11.2,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,21,11.1,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,22,11,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-14,23,11,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,0,25,259.375,NA,0,0.64516129,0,0,NA,NA,58.57142857,NA,NA,NA,NA,65.31910741,6.148859151,7.218566528,78.68653309
1995-08-30,1,25.1,246.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,2,25.1,243.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,3,25.1,240.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,4,25.1,237.5,NA,0,0.741935484,0,0,NA,NA,63.92857143,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,5,25.1,234.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,6,25,231.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,7,25,231.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,8,24.8,206.25,NA,0,0.677419355,0,0,NA,NA,63.57142857,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,8.5,22.8,115.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,9,20.7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,9.5,18.9,18.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,10,18.1,15.625,NA,0.677419355,1.580645161,0,42,NA,NA,71.42857143,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,10.5,17.4,15.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,11,16.5,15.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,11.5,15.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,12,14.9,12.5,NA,5.935483871,6.838709677,0,73.57142857,NA,NA,85.71428571,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,12.5,14.2,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,13,14,12.5,NA,NA,NA,NA,NA,NA,NA,NA,4.27,0.4,3.32,0.55,NA,NA,NA,NA
1995-08-30,14,13.3,12.5,NA,9.161290323,10.06451613,0,90.71428571,NA,NA,96.42857143,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,15,12.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,16,12.2,12.5,NA,11.03225806,12.12903226,0,105.7142857,NA,NA,107.1428571,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,17,11.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,18,11.7,9.375,NA,13.5483871,14.83870968,0,135.7142857,NA,NA,128.5714286,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,19,11.5,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,20,11.2,9.375,NA,15.09677419,16.77419355,0,149.2857143,NA,NA,135.7142857,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,21,11.1,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,22,11,9.375,NA,12.96774194,15.29032258,0,134.2857143,NA,NA,132.1428571,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,23,11,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-08-30,24,11,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,0,20.8,243.75,NA,0,0.806451613,0,4.571428571,NA,NA,57.14285714,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,1,20.9,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,2,20.9,234.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,3,20.9,231.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,4,20.9,231.25,NA,0.064516129,1.032258065,0,6.071428571,NA,NA,57.14285714,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,5,20.9,231.25,NA,NA,NA,NA,NA,NA,NA,NA,3.87,0,2.14,1.73,NA,NA,NA,NA
1995-09-11,6,20.9,228.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,7,20.9,228.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,8,20.9,228.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,9,20.9,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,10,20.9,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,10.5,20.8,221.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,11,18,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,11.5,17.3,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,12,15.6,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,12.5,13.9,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,13,13.6,9.375,NA,NA,NA,NA,NA,NA,NA,NA,3.47,0,1.92,1.55,NA,NA,NA,NA
1995-09-11,13.5,13.2,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,14,12.9,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,14.5,12.6,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,15,12.4,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,15.5,12.2,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,16,12.1,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,17,11.8,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,18,11.6,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,19,11.5,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,20,11.3,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,21,11.2,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,22,11.2,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-11,23,11.1,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,0,16.1,250,NA,0.806451613,1.838709677,0,15.21428571,NA,NA,71.78571429,NA,NA,NA,NA,55.88937032,32.80274758,22.3135242,111.0056421
1995-09-25,1,16.1,240.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,2,16.1,240.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,3,16.1,243.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,4,16.1,243.75,NA,0.774193548,1.903225806,1.357142857,15,NA,NA,66.78571429,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,5,16.1,240.625,NA,NA,NA,NA,NA,NA,NA,NA,2.06,0,1.45,0.61,NA,NA,NA,NA
1995-09-25,6,16.1,240.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,7,16.1,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,8,16.1,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,9,16.1,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,10,16.1,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,11,16.1,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,12,16,231.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,13,16,228.125,NA,NA,NA,NA,NA,NA,NA,NA,2.46,0,1.74,0.72,NA,NA,NA,NA
1995-09-25,13.5,15.4,106.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,14,14,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,14.5,13,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,15,12,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,16,12,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,17,11.8,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,18,11.6,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,19,11.4,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,20,11.3,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,21,11.2,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,22,11.1,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,23,11.1,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-09-25,24,11.1,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,0,15.2,253.125,NA,2.548387097,3.64516129,0.857142857,25.35714286,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,1,15.2,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,2,15.2,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,3,15.1,246.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,4,15.1,246.875,NA,2.580645161,3.516129032,2.214285714,25.42857143,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,5,15.1,243.75,NA,NA,NA,NA,NA,NA,NA,NA,4.27,1.21,2.57,0.5,NA,NA,NA,NA
1995-10-11,6,15.1,243.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,7,15.1,243.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,8,15,240.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,9,15,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,10,15,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,11,15,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,12,15,234.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,13,15,234.375,NA,NA,NA,NA,NA,NA,NA,NA,4.87,1.38,2.93,0.57,NA,NA,NA,NA
1995-10-11,14,15,234.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,15,15,234.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,16,15,234.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,17,15,234.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,18,15,231.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,19,15,231.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,19.5,12.6,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,20,12.5,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,20.5,12.2,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,21,11.9,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,21.5,11.9,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,22,11.8,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-11,22.5,11.7,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,0,11.4,275,NA,3.548387097,4.709677419,1.857142857,38.92857143,NA,NA,70.71428571,NA,NA,NA,NA,162.6954253,159.2148058,60.9400798,382.8503109
1995-10-25,1,11.5,271.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,2,11.5,271.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,3,11.5,268.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,4,11.5,268.75,NA,3.580645161,5.064516129,4.142857143,38.35714286,NA,NA,67.5,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,5,11.5,268.75,NA,NA,NA,NA,NA,NA,NA,NA,5.27,NA,NA,NA,NA,NA,NA,NA
1995-10-25,6,11.5,268.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,7,11.4,265.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,8,11.4,265.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,9,11.4,265.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,10,11.4,265.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,11,11.4,265.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,12,11.4,262.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,13,11.4,262.5,NA,NA,NA,NA,NA,NA,NA,NA,8.59,NA,NA,NA,NA,NA,NA,NA
1995-10-25,14,11.4,265.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,15,11.4,265.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,16,11.4,262.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,17,11.4,262.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,18,11.4,262.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,19,11.3,262.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,20,11.2,265.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,21,11.2,265.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-25,22,11.2,262.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.73248573,40.91714198,14.67585572,118.3254834
1995-11-10,0,7.4,359.375,NA,NA,4.580645161,3.642857143,40.57142857,NA,NA,25,NA,NA,NA,NA,134.800364,61.92903127,76.19458411,272.9239794
1995-11-10,1,7.4,359.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,2,7.4,356.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,3,7.4,356.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,4,7.4,353.125,NA,NA,4.64516129,7.642857143,39.92857143,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,5,7.4,371.875,NA,NA,NA,NA,NA,NA,NA,NA,7.98,NA,NA,NA,NA,NA,NA,NA
1995-11-10,6,7.4,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,7,7.4,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,8,7.4,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,9,7.4,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,10,7.4,346.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,11,7.4,346.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,12,7.4,346.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,13,7.4,346.875,NA,NA,NA,NA,NA,NA,NA,NA,18.12,NA,NA,NA,NA,NA,NA,NA
1995-11-10,14,7.4,346.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,15,7.4,346.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,16,7.4,346.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,17,7.4,343.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,18,7.4,343.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,19,7.4,343.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,20,7.4,343.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,21,7.4,343.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,22,7.4,343.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-10,23,7.4,278.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-11-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.87992926,25.71770658,103.4785223,219.0761581
1995-12-06,0,2.3,362.5,NA,3,3.935483871,13.35714286,35.85714286,NA,NA,3.571428571,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-06,4,2.3,353.125,NA,3,4,11.78571429,35,NA,NA,3.571428571,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-06,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.83,14.26,4.02,0.55,NA,NA,NA,NA
1995-12-06,8,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-06,12,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-06,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.02,13.65,3.85,0.52,NA,NA,NA,NA
1995-12-06,16,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-06,20,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-06,23,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-01-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.70454808,96.68283737,75.01706978,238.4044552
1996-02-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-02-06,1,NA,NA,8.2,3.225806452,3.580645161,17.07142857,38.78571429,NA,533.3333333,7.142857143,NA,NA,NA,NA,NA,NA,NA,NA
1996-02-06,4,NA,NA,8.2,3.161290323,3.483870968,16.78571429,39.28571429,NA,533.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-02-06,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,0.74,0.84,1.18,NA,NA,NA,NA
1996-02-06,8,NA,NA,8.2,3.483870968,3.548387097,NA,NA,NA,516.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-02-06,12,NA,NA,NA,3.225806452,3.516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-02-06,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,0.96,1.08,1.53,NA,NA,NA,NA
1996-02-06,16,NA,NA,NA,3.483870968,3.64516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-02-06,20,NA,NA,7.4,8.774193548,8.870967742,16.85714286,87.14285714,NA,533.3333333,100,NA,NA,NA,NA,NA,NA,NA,NA
1996-04-09,0,4.2,481.25,8.4,1.806451613,3.967741935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-04-09,1,3.9,484.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-04-09,2,3.9,484.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-04-09,3,3.8,484.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-04-09,4,3.8,484.375,8.6,1.806451613,4.032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-04-09,5,3.8,484.375,NA,NA,NA,NA,NA,NA,NA,NA,46.93,41.71,0.72,4.5,NA,NA,NA,NA
1996-04-09,6,3.8,481.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-04-09,7,3.7,478.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-04-09,8,3.7,468.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
